KEY,FREQ,ADJUSTMENT,REF_AREA,COUNTERPART_AREA,REF_SECTOR,COUNTERPART_SECTOR,CONSOLIDATION,ACCOUNTING_ENTRY,STO,INSTR_ASSET,MATURITY,EXPENDITURE,UNIT_MEASURE,CURRENCY_DENOM,VALUATION,PRICES,TRANSFORMATION,CUST_BREAKDOWN,TIME_PERIOD,OBS_VALUE,OBS_STATUS,CONF_STATUS,PRE_BREAK_VALUE,COMMENT_OBS,EMBARGO_DATE,OBS_EDP_WBB,TIME_FORMAT,COLL_PERIOD,COMMENT_TS,COMPILING_ORG,CURRENCY,CUST_BREAKDOWN_LB,DATA_COMP,DECIMALS,DISS_ORG,GFS_ECOFUNC,GFS_TAXCAT,LAST_UPDATE,REF_PERIOD_DETAIL,REF_YEAR_PRICE,REPYEAREND,REPYEARSTART,TABLE_IDENTIFIER,TIME_PER_COLLECT,TITLE,TITLE_COMPL,UNIT_MULT,COMMENT_DSET
QSA.Q.N.RO.W0.S11.S1._Z.B.B1G._Z._Z._Z.XDC._T.S.V.N._T,Q,N,RO,W0,S11,S1,_Z,B,B1G,_Z,_Z,_Z,XDC,_T,S,V,N,_T,2001-Q3,14104.1,A,F,,,,,P3M,,"Romania, reporting institutional sector Non financial corporations - Value added, gross - Not applicable - Not applicable - Counterpart area World (all areas, including reference area, including IO), counterpart institutional sector Total economy - Balance - Not applicable, Current prices - Domestic currency (incl. conversion to current currency made using a fixed parity), Neither seasonally adjusted nor calendar adjusted data - ESA 2010",4D0,,,,2,,,,,,,,,,S,Gross value added of Non financial corporations,,6,
QSA.Q.N.RO.W0.S11.S1._Z.B.B1G._Z._Z._Z.XDC._T.S.V.N._T,Q,N,RO,W0,S11,S1,_Z,B,B1G,_Z,_Z,_Z,XDC,_T,S,V,N,_T,2001-Q4,16747.8,A,F,,,,,P3M,,"Romania, reporting institutional sector Non financial corporations - Value added, gross - Not applicable - Not applicable - Counterpart area World (all areas, including reference area, including IO), counterpart institutional sector Total economy - Balance - Not applicable, Current prices - Domestic currency (incl. conversion to current currency made using a fixed parity), Neither seasonally adjusted nor calendar adjusted data - ESA 2010",4D0,,,,2,,,,,,,,,,S,Gross value added of Non financial corporations,,6,
QSA.Q.N.RO.W0.S11.S1._Z.B.B1G._Z._Z._Z.XDC._T.S.V.N._T,Q,N,RO,W0,S11,S1,_Z,B,B1G,_Z,_Z,_Z,XDC,_T,S,V,N,_T,2002-Q1,13780.7,A,F,,,,,P3M,,"Romania, reporting institutional sector Non financial corporations - Value added, gross - Not applicable - Not applicable - Counterpart area World (all areas, including reference area, including IO), counterpart institutional sector Total economy - Balance - Not applicable, Current prices - Domestic currency (incl. conversion to current currency made using a fixed parity), Neither seasonally adjusted nor calendar adjusted data - ESA 2010",4D0,,,,2,,,,,,,,,,S,Gross value added of Non financial corporations,,6,
QSA.Q.N.RO.W0.S11.S1._Z.B.B1G._Z._Z._Z.XDC._T.S.V.N._T,Q,N,RO,W0,S11,S1,_Z,B,B1G,_Z,_Z,_Z,XDC,_T,S,V,N,_T,2002-Q2,16505,A,F,,,,,P3M,,"Romania, reporting institutional sector Non financial corporations - Value added, gross - Not applicable - Not applicable - Counterpart area World (all areas, including reference area, including IO), counterpart institutional sector Total economy - Balance - Not applicable, Current prices - Domestic currency (incl. conversion to current currency made using a fixed parity), Neither seasonally adjusted nor calendar adjusted data - ESA 2010",4D0,,,,2,,,,,,,,,,S,Gross value added of Non financial corporations,,6,
QSA.Q.N.RO.W0.S11.S1._Z.B.B1G._Z._Z._Z.XDC._T.S.V.N._T,Q,N,RO,W0,S11,S1,_Z,B,B1G,_Z,_Z,_Z,XDC,_T,S,V,N,_T,2002-Q3,21589,A,F,,,,,P3M,,"Romania, reporting institutional sector Non financial corporations - Value added, gross - Not applicable - Not applicable - Counterpart area World (all areas, including reference area, including IO), counterpart institutional sector Total economy - Balance - Not applicable, Current prices - Domestic currency (incl. conversion to current currency made using a fixed parity), Neither seasonally adjusted nor calendar adjusted data - ESA 2010",4D0,,,,2,,,,,,,,,,S,Gross value added of Non financial corporations,,6,
QSA.Q.N.RO.W0.S11.S1._Z.B.B1G._Z._Z._Z.XDC._T.S.V.N._T,Q,N,RO,W0,S11,S1,_Z,B,B1G,_Z,_Z,_Z,XDC,_T,S,V,N,_T,2002-Q4,25085.5,A,F,,,,,P3M,,"Romania, reporting institutional sector Non financial corporations - Value added, gross - Not applicable - Not applicable - Counterpart area World (all areas, including reference area, including IO), counterpart institutional sector Total economy - Balance - Not applicable, Current prices - Domestic currency (incl. conversion to current currency made using a fixed parity), Neither seasonally adjusted nor calendar adjusted data - ESA 2010",4D0,,,,2,,,,,,,,,,S,Gross value added of Non financial corporations,,6,
QSA.Q.N.RO.W0.S11.S1._Z.B.B1G._Z._Z._Z.XDC._T.S.V.N._T,Q,N,RO,W0,S11,S1,_Z,B,B1G,_Z,_Z,_Z,XDC,_T,S,V,N,_T,2003-Q1,18493.8,A,F,,,,,P3M,,"Romania, reporting institutional sector Non financial corporations - Value added, gross - Not applicable - Not applicable - Counterpart area World (all areas, including reference area, including IO), counterpart institutional sector Total economy - Balance - Not applicable, Current prices - Domestic currency (incl. conversion to current currency made using a fixed parity), Neither seasonally adjusted nor calendar adjusted data - ESA 2010",4D0,,,,2,,,,,,,,,,S,Gross value added of Non financial corporations,,6,
QSA.Q.N.RO.W0.S11.S1._Z.B.B1G._Z._Z._Z.XDC._T.S.V.N._T,Q,N,RO,W0,S11,S1,_Z,B,B1G,_Z,_Z,_Z,XDC,_T,S,V,N,_T,2003-Q2,21253.9,A,F,,,,,P3M,,"Romania, reporting institutional sector Non financial corporations - Value added, gross - Not applicable - Not applicable - Counterpart area World (all areas, including reference area, including IO), counterpart institutional sector Total economy - Balance - Not applicable, Current prices - Domestic currency (incl. conversion to current currency made using a fixed parity), Neither seasonally adjusted nor calendar adjusted data - ESA 2010",4D0,,,,2,,,,,,,,,,S,Gross value added of Non financial corporations,,6,
QSA.Q.N.RO.W0.S11.S1._Z.B.B1G._Z._Z._Z.XDC._T.S.V.N._T,Q,N,RO,W0,S11,S1,_Z,B,B1G,_Z,_Z,_Z,XDC,_T,S,V,N,_T,2003-Q3,29147.6,A,F,,,,,P3M,,"Romania, reporting institutional sector Non financial corporations - Value added, gross - Not applicable - Not applicable - Counterpart area World (all areas, including reference area, including IO), counterpart institutional sector Total economy - Balance - Not applicable, Current prices - Domestic currency (incl. conversion to current currency made using a fixed parity), Neither seasonally adjusted nor calendar adjusted data - ESA 2010",4D0,,,,2,,,,,,,,,,S,Gross value added of Non financial corporations,,6,
QSA.Q.N.RO.W0.S11.S1._Z.B.B1G._Z._Z._Z.XDC._T.S.V.N._T,Q,N,RO,W0,S11,S1,_Z,B,B1G,_Z,_Z,_Z,XDC,_T,S,V,N,_T,2003-Q4,30204.1,A,F,,,,,P3M,,"Romania, reporting institutional sector Non financial corporations - Value added, gross - Not applicable - Not applicable - Counterpart area World (all areas, including reference area, including IO), counterpart institutional sector Total economy - Balance - Not applicable, Current prices - Domestic currency (incl. conversion to current currency made using a fixed parity), Neither seasonally adjusted nor calendar adjusted data - ESA 2010",4D0,,,,2,,,,,,,,,,S,Gross value added of Non financial corporations,,6,
QSA.Q.N.RO.W0.S11.S1._Z.B.B1G._Z._Z._Z.XDC._T.S.V.N._T,Q,N,RO,W0,S11,S1,_Z,B,B1G,_Z,_Z,_Z,XDC,_T,S,V,N,_T,2004-Q1,23669.2,A,F,,,,,P3M,,"Romania, reporting institutional sector Non financial corporations - Value added, gross - Not applicable - Not applicable - Counterpart area World (all areas, including reference area, including IO), counterpart institutional sector Total economy - Balance - Not applicable, Current prices - Domestic currency (incl. conversion to current currency made using a fixed parity), Neither seasonally adjusted nor calendar adjusted data - ESA 2010",4D0,,,,2,,,,,,,,,,S,Gross value added of Non financial corporations,,6,
QSA.Q.N.RO.W0.S11.S1._Z.B.B1G._Z._Z._Z.XDC._T.S.V.N._T,Q,N,RO,W0,S11,S1,_Z,B,B1G,_Z,_Z,_Z,XDC,_T,S,V,N,_T,2004-Q2,31213.6,A,F,,,,,P3M,,"Romania, reporting institutional sector Non financial corporations - Value added, gross - Not applicable - Not applicable - Counterpart area World (all areas, including reference area, including IO), counterpart institutional sector Total economy - Balance - Not applicable, Current prices - Domestic currency (incl. conversion to current currency made using a fixed parity), Neither seasonally adjusted nor calendar adjusted data - ESA 2010",4D0,,,,2,,,,,,,,,,S,Gross value added of Non financial corporations,,6,
QSA.Q.N.RO.W0.S11.S1._Z.B.B1G._Z._Z._Z.XDC._T.S.V.N._T,Q,N,RO,W0,S11,S1,_Z,B,B1G,_Z,_Z,_Z,XDC,_T,S,V,N,_T,2004-Q3,32341.8,A,F,,,,,P3M,,"Romania, reporting institutional sector Non financial corporations - Value added, gross - Not applicable - Not applicable - Counterpart area World (all areas, including reference area, including IO), counterpart institutional sector Total economy - Balance - Not applicable, Current prices - Domestic currency (incl. conversion to current currency made using a fixed parity), Neither seasonally adjusted nor calendar adjusted data - ESA 2010",4D0,,,,2,,,,,,,,,,S,Gross value added of Non financial corporations,,6,
QSA.Q.N.RO.W0.S11.S1._Z.B.B1G._Z._Z._Z.XDC._T.S.V.N._T,Q,N,RO,W0,S11,S1,_Z,B,B1G,_Z,_Z,_Z,XDC,_T,S,V,N,_T,2004-Q4,36361.6,A,F,,,,,P3M,,"Romania, reporting institutional sector Non financial corporations - Value added, gross - Not applicable - Not applicable - Counterpart area World (all areas, including reference area, including IO), counterpart institutional sector Total economy - Balance - Not applicable, Current prices - Domestic currency (incl. conversion to current currency made using a fixed parity), Neither seasonally adjusted nor calendar adjusted data - ESA 2010",4D0,,,,2,,,,,,,,,,S,Gross value added of Non financial corporations,,6,
QSA.Q.N.RO.W0.S11.S1._Z.B.B1G._Z._Z._Z.XDC._T.S.V.N._T,Q,N,RO,W0,S11,S1,_Z,B,B1G,_Z,_Z,_Z,XDC,_T,S,V,N,_T,2005-Q1,26672.5,A,F,,,,,P3M,,"Romania, reporting institutional sector Non financial corporations - Value added, gross - Not applicable - Not applicable - Counterpart area World (all areas, including reference area, including IO), counterpart institutional sector Total economy - Balance - Not applicable, Current prices - Domestic currency (incl. conversion to current currency made using a fixed parity), Neither seasonally adjusted nor calendar adjusted data - ESA 2010",4D0,,,,2,,,,,,,,,,S,Gross value added of Non financial corporations,,6,
QSA.Q.N.RO.W0.S11.S1._Z.B.B1G._Z._Z._Z.XDC._T.S.V.N._T,Q,N,RO,W0,S11,S1,_Z,B,B1G,_Z,_Z,_Z,XDC,_T,S,V,N,_T,2005-Q2,36431.6,A,F,,,,,P3M,,"Romania, reporting institutional sector Non financial corporations - Value added, gross - Not applicable - Not applicable - Counterpart area World (all areas, including reference area, including IO), counterpart institutional sector Total economy - Balance - Not applicable, Current prices - Domestic currency (incl. conversion to current currency made using a fixed parity), Neither seasonally adjusted nor calendar adjusted data - ESA 2010",4D0,,,,2,,,,,,,,,,S,Gross value added of Non financial corporations,,6,
QSA.Q.N.RO.W0.S11.S1._Z.B.B1G._Z._Z._Z.XDC._T.S.V.N._T,Q,N,RO,W0,S11,S1,_Z,B,B1G,_Z,_Z,_Z,XDC,_T,S,V,N,_T,2005-Q3,37027.7,A,F,,,,,P3M,,"Romania, reporting institutional sector Non financial corporations - Value added, gross - Not applicable - Not applicable - Counterpart area World (all areas, including reference area, including IO), counterpart institutional sector Total economy - Balance - Not applicable, Current prices - Domestic currency (incl. conversion to current currency made using a fixed parity), Neither seasonally adjusted nor calendar adjusted data - ESA 2010",4D0,,,,2,,,,,,,,,,S,Gross value added of Non financial corporations,,6,
QSA.Q.N.RO.W0.S11.S1._Z.B.B1G._Z._Z._Z.XDC._T.S.V.N._T,Q,N,RO,W0,S11,S1,_Z,B,B1G,_Z,_Z,_Z,XDC,_T,S,V,N,_T,2005-Q4,46044,A,F,,,,,P3M,,"Romania, reporting institutional sector Non financial corporations - Value added, gross - Not applicable - Not applicable - Counterpart area World (all areas, including reference area, including IO), counterpart institutional sector Total economy - Balance - Not applicable, Current prices - Domestic currency (incl. conversion to current currency made using a fixed parity), Neither seasonally adjusted nor calendar adjusted data - ESA 2010",4D0,,,,2,,,,,,,,,,S,Gross value added of Non financial corporations,,6,
QSA.Q.N.RO.W0.S11.S1._Z.B.B1G._Z._Z._Z.XDC._T.S.V.N._T,Q,N,RO,W0,S11,S1,_Z,B,B1G,_Z,_Z,_Z,XDC,_T,S,V,N,_T,2006-Q1,33055.4,A,F,,,,,P3M,,"Romania, reporting institutional sector Non financial corporations - Value added, gross - Not applicable - Not applicable - Counterpart area World (all areas, including reference area, including IO), counterpart institutional sector Total economy - Balance - Not applicable, Current prices - Domestic currency (incl. conversion to current currency made using a fixed parity), Neither seasonally adjusted nor calendar adjusted data - ESA 2010",4D0,,,,2,,,,,,,,,,S,Gross value added of Non financial corporations,,6,
QSA.Q.N.RO.W0.S11.S1._Z.B.B1G._Z._Z._Z.XDC._T.S.V.N._T,Q,N,RO,W0,S11,S1,_Z,B,B1G,_Z,_Z,_Z,XDC,_T,S,V,N,_T,2006-Q2,44292.1,A,F,,,,,P3M,,"Romania, reporting institutional sector Non financial corporations - Value added, gross - Not applicable - Not applicable - Counterpart area World (all areas, including reference area, including IO), counterpart institutional sector Total economy - Balance - Not applicable, Current prices - Domestic currency (incl. conversion to current currency made using a fixed parity), Neither seasonally adjusted nor calendar adjusted data - ESA 2010",4D0,,,,2,,,,,,,,,,S,Gross value added of Non financial corporations,,6,
QSA.Q.N.RO.W0.S11.S1._Z.B.B1G._Z._Z._Z.XDC._T.S.V.N._T,Q,N,RO,W0,S11,S1,_Z,B,B1G,_Z,_Z,_Z,XDC,_T,S,V,N,_T,2006-Q3,46173.1,A,F,,,,,P3M,,"Romania, reporting institutional sector Non financial corporations - Value added, gross - Not applicable - Not applicable - Counterpart area World (all areas, including reference area, including IO), counterpart institutional sector Total economy - Balance - Not applicable, Current prices - Domestic currency (incl. conversion to current currency made using a fixed parity), Neither seasonally adjusted nor calendar adjusted data - ESA 2010",4D0,,,,2,,,,,,,,,,S,Gross value added of Non financial corporations,,6,
QSA.Q.N.RO.W0.S11.S1._Z.B.B1G._Z._Z._Z.XDC._T.S.V.N._T,Q,N,RO,W0,S11,S1,_Z,B,B1G,_Z,_Z,_Z,XDC,_T,S,V,N,_T,2006-Q4,54373,A,F,,,,,P3M,,"Romania, reporting institutional sector Non financial corporations - Value added, gross - Not applicable - Not applicable - Counterpart area World (all areas, including reference area, including IO), counterpart institutional sector Total economy - Balance - Not applicable, Current prices - Domestic currency (incl. conversion to current currency made using a fixed parity), Neither seasonally adjusted nor calendar adjusted data - ESA 2010",4D0,,,,2,,,,,,,,,,S,Gross value added of Non financial corporations,,6,
QSA.Q.N.RO.W0.S11.S1._Z.B.B1G._Z._Z._Z.XDC._T.S.V.N._T,Q,N,RO,W0,S11,S1,_Z,B,B1G,_Z,_Z,_Z,XDC,_T,S,V,N,_T,2007-Q1,43459.3,A,F,,,,,P3M,,"Romania, reporting institutional sector Non financial corporations - Value added, gross - Not applicable - Not applicable - Counterpart area World (all areas, including reference area, including IO), counterpart institutional sector Total economy - Balance - Not applicable, Current prices - Domestic currency (incl. conversion to current currency made using a fixed parity), Neither seasonally adjusted nor calendar adjusted data - ESA 2010",4D0,,,,2,,,,,,,,,,S,Gross value added of Non financial corporations,,6,
QSA.Q.N.RO.W0.S11.S1._Z.B.B1G._Z._Z._Z.XDC._T.S.V.N._T,Q,N,RO,W0,S11,S1,_Z,B,B1G,_Z,_Z,_Z,XDC,_T,S,V,N,_T,2007-Q2,52405.5,A,F,,,,,P3M,,"Romania, reporting institutional sector Non financial corporations - Value added, gross - Not applicable - Not applicable - Counterpart area World (all areas, including reference area, including IO), counterpart institutional sector Total economy - Balance - Not applicable, Current prices - Domestic currency (incl. conversion to current currency made using a fixed parity), Neither seasonally adjusted nor calendar adjusted data - ESA 2010",4D0,,,,2,,,,,,,,,,S,Gross value added of Non financial corporations,,6,
QSA.Q.N.RO.W0.S11.S1._Z.B.B1G._Z._Z._Z.XDC._T.S.V.N._T,Q,N,RO,W0,S11,S1,_Z,B,B1G,_Z,_Z,_Z,XDC,_T,S,V,N,_T,2007-Q3,59460.5,A,F,,,,,P3M,,"Romania, reporting institutional sector Non financial corporations - Value added, gross - Not applicable - Not applicable - Counterpart area World (all areas, including reference area, including IO), counterpart institutional sector Total economy - Balance - Not applicable, Current prices - Domestic currency (incl. conversion to current currency made using a fixed parity), Neither seasonally adjusted nor calendar adjusted data - ESA 2010",4D0,,,,2,,,,,,,,,,S,Gross value added of Non financial corporations,,6,
QSA.Q.N.RO.W0.S11.S1._Z.B.B1G._Z._Z._Z.XDC._T.S.V.N._T,Q,N,RO,W0,S11,S1,_Z,B,B1G,_Z,_Z,_Z,XDC,_T,S,V,N,_T,2007-Q4,72625.7,A,F,,,,,P3M,,"Romania, reporting institutional sector Non financial corporations - Value added, gross - Not applicable - Not applicable - Counterpart area World (all areas, including reference area, including IO), counterpart institutional sector Total economy - Balance - Not applicable, Current prices - Domestic currency (incl. conversion to current currency made using a fixed parity), Neither seasonally adjusted nor calendar adjusted data - ESA 2010",4D0,,,,2,,,,,,,,,,S,Gross value added of Non financial corporations,,6,
QSA.Q.N.RO.W0.S11.S1._Z.B.B1G._Z._Z._Z.XDC._T.S.V.N._T,Q,N,RO,W0,S11,S1,_Z,B,B1G,_Z,_Z,_Z,XDC,_T,S,V,N,_T,2008-Q1,55762.3,A,F,,,,,P3M,,"Romania, reporting institutional sector Non financial corporations - Value added, gross - Not applicable - Not applicable - Counterpart area World (all areas, including reference area, including IO), counterpart institutional sector Total economy - Balance - Not applicable, Current prices - Domestic currency (incl. conversion to current currency made using a fixed parity), Neither seasonally adjusted nor calendar adjusted data - ESA 2010",4D0,,,,2,,,,,,,,,,S,Gross value added of Non financial corporations,,6,
QSA.Q.N.RO.W0.S11.S1._Z.B.B1G._Z._Z._Z.XDC._T.S.V.N._T,Q,N,RO,W0,S11,S1,_Z,B,B1G,_Z,_Z,_Z,XDC,_T,S,V,N,_T,2008-Q2,72397.8,A,F,,,,,P3M,,"Romania, reporting institutional sector Non financial corporations - Value added, gross - Not applicable - Not applicable - Counterpart area World (all areas, including reference area, including IO), counterpart institutional sector Total economy - Balance - Not applicable, Current prices - Domestic currency (incl. conversion to current currency made using a fixed parity), Neither seasonally adjusted nor calendar adjusted data - ESA 2010",4D0,,,,2,,,,,,,,,,S,Gross value added of Non financial corporations,,6,
QSA.Q.N.RO.W0.S11.S1._Z.B.B1G._Z._Z._Z.XDC._T.S.V.N._T,Q,N,RO,W0,S11,S1,_Z,B,B1G,_Z,_Z,_Z,XDC,_T,S,V,N,_T,2008-Q3,81688.3,A,F,,,,,P3M,,"Romania, reporting institutional sector Non financial corporations - Value added, gross - Not applicable - Not applicable - Counterpart area World (all areas, including reference area, including IO), counterpart institutional sector Total economy - Balance - Not applicable, Current prices - Domestic currency (incl. conversion to current currency made using a fixed parity), Neither seasonally adjusted nor calendar adjusted data - ESA 2010",4D0,,,,2,,,,,,,,,,S,Gross value added of Non financial corporations,,6,
QSA.Q.N.RO.W0.S11.S1._Z.B.B1G._Z._Z._Z.XDC._T.S.V.N._T,Q,N,RO,W0,S11,S1,_Z,B,B1G,_Z,_Z,_Z,XDC,_T,S,V,N,_T,2008-Q4,88850.2,A,F,,,,,P3M,,"Romania, reporting institutional sector Non financial corporations - Value added, gross - Not applicable - Not applicable - Counterpart area World (all areas, including reference area, including IO), counterpart institutional sector Total economy - Balance - Not applicable, Current prices - Domestic currency (incl. conversion to current currency made using a fixed parity), Neither seasonally adjusted nor calendar adjusted data - ESA 2010",4D0,,,,2,,,,,,,,,,S,Gross value added of Non financial corporations,,6,
QSA.Q.N.RO.W0.S11.S1._Z.B.B1G._Z._Z._Z.XDC._T.S.V.N._T,Q,N,RO,W0,S11,S1,_Z,B,B1G,_Z,_Z,_Z,XDC,_T,S,V,N,_T,2009-Q1,62244.1,A,F,,,,,P3M,,"Romania, reporting institutional sector Non financial corporations - Value added, gross - Not applicable - Not applicable - Counterpart area World (all areas, including reference area, including IO), counterpart institutional sector Total economy - Balance - Not applicable, Current prices - Domestic currency (incl. conversion to current currency made using a fixed parity), Neither seasonally adjusted nor calendar adjusted data - ESA 2010",4D0,,,,2,,,,,,,,,,S,Gross value added of Non financial corporations,,6,
